mturk,private,lon,ses,round,gameperiod,group,type,subject,payperiod,paygame,k,urn,q1,q2,q3,q4,guess,guess2,orange,rt,rt2,unique
0,1,0,171205_1132,2,12,5,2,3,3,1,.95301872,1,,,,,.60000002,,1,27,,10003
0,1,0,171205_1132,2,12,5,3,15,2,1,.13938226,1,,,,,.33000001,,0,22,,10015
0,1,0,171205_1132,2,12,6,1,10,23,1,.75170618,1,,,,,.69999999,,0,26,,10010
0,1,0,171205_1132,2,12,6,2,8,13,3,.50356388,1,,,,,.5,,0,28,,10008
0,1,0,171205_1132,2,12,6,3,5,27,3,.68728852,1,,,,,.73000002,,1,21,,10005
0,1,0,171205_1132,2,13,1,1,4,1,1,.83835572,2,,,,,.40000001,,1,8,,10004
0,1,0,171205_1132,2,13,1,2,9,8,3,.88740885,2,,,,,1,,0,25,,10009
0,1,0,171205_1132,2,13,1,3,11,26,3,.22515951,2,,,,,.25,,1,22,,10011
0,1,0,171205_1132,2,13,2,1,6,20,2,.27591267,2,,,,,.30000001,,1,25,,10006
0,1,0,171205_1132,2,13,2,2,14,5,1,.14807311,2,,,,,0,,0,22,,10014
0,1,0,171205_1132,2,13,2,3,2,27,2,.41618261,2,,,,,.75,,1,24,,10002
0,1,0,171205_1132,2,13,3,1,16,5,3,.31805515,2,,,,,0,,0,28,,10016
0,1,0,171205_1132,2,13,3,2,17,1,1,.18431358,2,,,,,.1,,0,22,,10017
0,1,0,171205_1132,2,13,3,3,13,11,3,.91470319,2,,,,,.75999999,,1,15,,10013
0,1,0,171205_1132,2,13,4,1,7,10,2,.75844103,2,,,,,.40000001,,0,27,,10007
0,1,0,171205_1132,2,13,4,2,12,30,2,.48658016,2,,,,,.60000002,,1,20,,10012
0,1,0,171205_1132,2,13,4,3,18,19,1,.26430866,2,,,,,.30000001,,1,25,,10018
0,1,0,171205_1132,2,13,5,1,19,22,1,.76047033,1,,,,,1,,1,28,,10019
0,1,0,171205_1132,2,13,5,2,3,3,1,.95301872,1,,,,,.58999997,,1,28,,10003
0,1,0,171205_1132,2,13,5,3,15,2,1,.13938226,1,,,,,.85000002,,0,26,,10015
0,1,0,171205_1132,2,13,6,1,10,23,1,.75170618,1,,,,,.69999999,,0,23,,10010
0,1,0,171205_1132,2,13,6,2,8,13,3,.50356388,1,,,,,.5,,0,25,,10008
0,1,0,171205_1132,2,13,6,3,5,27,3,.68728852,1,,,,,.70999998,,1,27,,10005
0,1,0,171205_1132,2,14,1,1,4,1,1,.83835572,2,,,,,.40000001,,1,27,,10004
0,1,0,171205_1132,2,14,1,2,9,8,3,.88740885,2,,,,,1,,0,24,,10009
0,1,0,171205_1132,2,14,1,3,11,26,3,.22515951,2,,,,,.44999999,,1,23,,10011
0,1,0,171205_1132,2,14,2,1,6,20,2,.27591267,2,,,,,.2,,0,28,,10006
0,1,0,171205_1132,2,14,2,2,14,5,1,.14807311,2,,,,,0,,0,19,,10014
0,1,0,171205_1132,2,14,2,3,2,27,2,.41618261,2,,,,,.5,,0,23,,10002
0,1,0,171205_1132,2,14,3,1,16,5,3,.31805515,2,,,,,0,,0,29,,10016
0,1,0,171205_1132,2,14,3,2,17,1,1,.18431358,2,,,,,.80000001,,1,24,,10017
0,1,0,171205_1132,2,14,3,3,13,11,3,.91470319,2,,,,,.82999998,,0,21,,10013
0,1,0,171205_1132,2,14,4,1,7,10,2,.75844103,2,,,,,.40000001,,1,25,,10007
0,1,0,171205_1132,2,14,4,2,12,30,2,.48658016,2,,,,,.30000001,,0,5,,10012
0,1,0,171205_1132,2,14,4,3,18,19,1,.26430866,2,,,,,.40000001,,1,24,,10018
0,1,0,171205_1132,2,14,5,1,19,22,1,.76047033,1,,,,,.69999999,,1,17,,10019
0,1,0,171205_1132,2,14,5,2,3,3,1,.95301872,1,,,,,.55000001,,1,24,,10003
0,1,0,171205_1132,2,14,5,3,15,2,1,.13938226,1,,,,,.050000001,,0,21,,10015
0,1,0,171205_1132,2,14,6,1,10,23,1,.75170618,1,,,,,.77999997,,1,26,,10010
0,1,0,171205_1132,2,14,6,2,8,13,3,.50356388,1,,,,,.5,,1,28,,10008
0,1,0,171205_1132,2,14,6,3,5,27,3,.68728852,1,,,,,.73000002,,1,22,,10005
0,1,0,171205_1132,2,15,1,1,4,1,1,.83835572,2,,,,,.37,,0,18,,10004
0,1,0,171205_1132,2,15,1,2,9,8,3,.88740885,2,,,,,1,,1,25,,10009
0,1,0,171205_1132,2,15,1,3,11,26,3,.22515951,2,,,,,.50999999,,0,25,,10011
0,1,0,171205_1132,2,15,2,1,6,20,2,.27591267,2,,,,,0,,0,23,,10006
0,1,0,171205_1132,2,15,2,2,14,5,1,.14807311,2,,,,,0,,1,21,,10014
0,1,0,171205_1132,2,15,2,3,2,27,2,.41618261,2,,,,,.5,,1,24,,10002
0,1,0,171205_1132,2,15,3,1,16,5,3,.31805515,2,,,,,0,,1,27,,10016
0,1,0,171205_1132,2,15,3,2,17,1,1,.18431358,2,,,,,.40000001,,0,25,,10017
0,1,0,171205_1132,2,15,3,3,13,11,3,.91470319,2,,,,,.97000003,,0,19,,10013
0,1,0,171205_1132,2,15,4,1,7,10,2,.75844103,2,,,,,.40000001,,0,26,,10007
0,1,0,171205_1132,2,15,4,2,12,30,2,.48658016,2,,,,,.69999999,,1,27,,10012
0,1,0,171205_1132,2,15,4,3,18,19,1,.26430866,2,,,,,.34999999,,0,26,,10018
0,1,0,171205_1132,2,15,5,1,19,22,1,.76047033,1,,,,,.5,,1,22,,10019
0,1,0,171205_1132,2,15,5,2,3,3,1,.95301872,1,,,,,.44999999,,1,23,,10003
0,1,0,171205_1132,2,15,5,3,15,2,1,.13938226,1,,,,,.46000001,,0,22,,10015
0,1,0,171205_1132,2,15,6,1,10,23,1,.75170618,1,,,,,.60000002,,0,20,,10010
0,1,0,171205_1132,2,15,6,2,8,13,3,.50356388,1,,,,,.5,,0,28,,10008
0,1,0,171205_1132,2,15,6,3,5,27,3,.68728852,1,,,,,.49000001,,0,27,,10005
0,1,0,171205_1132,2,16,1,1,4,1,1,.83835572,2,,,,,.44999999,,0,26,,10004
0,1,0,171205_1132,2,16,1,2,9,8,3,.88740885,2,,,,,1,,0,27,,10009
0,1,0,171205_1132,2,16,1,3,11,26,3,.22515951,2,,,,,.55000001,,0,25,,10011
0,1,0,171205_1132,2,16,2,1,6,20,2,.27591267,2,,,,,0,,1,28,,10006
0,1,0,171205_1132,2,16,2,2,14,5,1,.14807311,2,,,,,0,,1,28,,10014
0,1,0,171205_1132,2,16,2,3,2,27,2,.41618261,2,,,,,.5,,0,25,,10002
0,1,0,171205_1132,2,16,3,1,16,5,3,.31805515,2,,,,,.1,,1,27,,10016
0,1,0,171205_1132,2,16,3,2,17,1,1,.18431358,2,,,,,.34,,0,17,,10017
0,1,0,171205_1132,2,16,3,3,13,11,3,.91470319,2,,,,,.25,,1,27,,10013
0,1,0,171205_1132,2,16,4,1,7,10,2,.75844103,2,,,,,.40000001,,1,21,,10007
0,1,0,171205_1132,2,16,4,2,12,30,2,.48658016,2,,,,,.5,,0,24,,10012
0,1,0,171205_1132,2,16,4,3,18,19,1,.26430866,2,,,,,.34999999,,1,28,,10018
0,1,0,171205_1132,2,16,5,1,19,22,1,.76047033,1,,,,,.44999999,,1,23,,10019
0,1,0,171205_1132,2,16,5,2,3,3,1,.95301872,1,,,,,.46000001,,1,27,,10003
0,1,0,171205_1132,2,16,5,3,15,2,1,.13938226,1,,,,,.74000001,,1,23,,10015
0,1,0,171205_1132,2,16,6,1,10,23,1,.75170618,1,,,,,.61000001,,0,26,,10010
0,1,0,171205_1132,2,16,6,2,8,13,3,.50356388,1,,,,,.5,,0,28,,10008
0,1,0,171205_1132,2,16,6,3,5,27,3,.68728852,1,,,,,.57999998,,0,27,,10005
0,1,0,171205_1132,2,17,1,1,4,1,1,.83835572,2,,,,,.28,,0,21,,10004
0,1,0,171205_1132,2,17,1,2,9,8,3,.88740885,2,,,,,1,,0,25,,10009
0,1,0,171205_1132,2,17,1,3,11,26,3,.22515951,2,,,,,.66000003,,1,26,,10011
0,1,0,171205_1132,2,17,2,1,6,20,2,.27591267,2,,,,,0,,0,29,,10006
0,1,0,171205_1132,2,17,2,2,14,5,1,.14807311,2,,,,,0,,0,23,,10014
0,1,0,171205_1132,2,17,2,3,2,27,2,.41618261,2,,,,,.5,,0,19,,10002
0,1,0,171205_1132,2,17,3,1,16,5,3,.31805515,2,,,,,0,,0,29,,10016
0,1,0,171205_1132,2,17,3,2,17,1,1,.18431358,2,,,,,.27000001,,0,17,,10017
0,1,0,171205_1132,2,17,3,3,13,11,3,.91470319,2,,,,,.69,,0,20,,10013
0,1,0,171205_1132,2,17,4,1,7,10,2,.75844103,2,,,,,.40000001,,0,27,,10007
0,1,0,171205_1132,2,17,4,2,12,30,2,.48658016,2,,,,,.40000001,,0,17,,10012
0,1,0,171205_1132,2,17,4,3,18,19,1,.26430866,2,,,,,.34999999,,0,23,,10018
0,1,0,171205_1132,2,17,5,1,19,22,1,.76047033,1,,,,,.25,,1,25,,10019
0,1,0,171205_1132,2,17,5,2,3,3,1,.95301872,1,,,,,.47,,1,29,,10003
0,1,0,171205_1132,2,17,5,3,15,2,1,.13938226,1,,,,,.28,,0,22,,10015
0,1,0,171205_1132,2,17,6,1,10,23,1,.75170618,1,,,,,.58999997,,0,23,,10010
0,1,0,171205_1132,2,17,6,2,8,13,3,.50356388,1,,,,,.5,,0,28,,10008
0,1,0,171205_1132,2,17,6,3,5,27,3,.68728852,1,,,,,.57999998,,0,27,,10005
0,1,0,171205_1132,2,18,1,1,4,1,1,.83835572,2,,,,,.40000001,,0,27,,10004
0,1,0,171205_1132,2,18,1,2,9,8,3,.88740885,2,,,,,1,,1,28,,10009
0,1,0,171205_1132,2,18,1,3,11,26,3,.22515951,2,,,,,.74000001,,0,14,,10011
0,1,0,171205_1132,2,18,2,1,6,20,2,.27591267,2,,,,,0,,0,30,,10006
0,1,0,171205_1132,2,18,2,2,14,5,1,.14807311,2,,,,,.0099999998,,0,27,,10014
0,1,0,171205_1132,2,18,2,3,2,27,2,.41618261,2,,,,,.5,,0,25,,10002
0,1,0,171205_1132,2,18,3,1,16,5,3,.31805515,2,,,,,0,,1,28,,10016
0,1,0,171205_1132,2,18,3,2,17,1,1,.18431358,2,,,,,.13,,0,17,,10017
0,1,0,171205_1132,2,18,3,3,13,11,3,.91470319,2,,,,,.49000001,,1,23,,10013
0,1,0,171205_1132,2,18,4,1,7,10,2,.75844103,2,,,,,.40000001,,1,27,,10007
0,1,0,171205_1132,2,18,4,2,12,30,2,.48658016,2,,,,,.2,,0,26,,10012
0,1,0,171205_1132,2,18,4,3,18,19,1,.26430866,2,,,,,.30000001,,0,28,,10018
0,1,0,171205_1132,2,18,5,1,19,22,1,.76047033,1,,,,,.64999998,,0,21,,10019
0,1,0,171205_1132,2,18,5,2,3,3,1,.95301872,1,,,,,.5,,1,26,,10003
0,1,0,171205_1132,2,18,5,3,15,2,1,.13938226,1,,,,,.94,,1,20,,10015
0,1,0,171205_1132,2,18,6,1,10,23,1,.75170618,1,,,,,.60000002,,1,17,,10010
0,1,0,171205_1132,2,18,6,2,8,13,3,.50356388,1,,,,,.5,,1,28,,10008
0,1,0,171205_1132,2,18,6,3,5,27,3,.68728852,1,,,,,.46000001,,0,20,,10005
0,1,0,171205_1132,2,19,1,1,4,1,1,.83835572,2,,,,,.44,,0,24,,10004
0,1,0,171205_1132,2,19,1,2,9,8,3,.88740885,2,,,,,1,,1,18,,10009
0,1,0,171205_1132,2,19,1,3,11,26,3,.22515951,2,,,,,.83999997,,1,21,,10011
0,1,0,171205_1132,2,19,2,1,6,20,2,.27591267,2,,,,,0,,1,29,,10006
0,1,0,171205_1132,2,19,2,2,14,5,1,.14807311,2,,,,,.0099999998,,1,24,,10014
0,1,0,171205_1132,2,19,2,3,2,27,2,.41618261,2,,,,,.75,,0,24,,10002
0,1,0,171205_1132,2,19,3,1,16,5,3,.31805515,2,,,,,0,,0,27,,10016
0,1,0,171205_1132,2,19,3,2,17,1,1,.18431358,2,,,,,.039999999,,0,24,,10017
0,1,0,171205_1132,2,19,3,3,13,11,3,.91470319,2,,,,,.31999999,,1,24,,10013
0,1,0,171205_1132,2,19,4,1,7,10,2,.75844103,2,,,,,.5,,1,27,,10007
0,1,0,171205_1132,2,19,4,2,12,30,2,.48658016,2,,,,,.40000001,,1,23,,10012
0,1,0,171205_1132,2,19,4,3,18,19,1,.26430866,2,,,,,.25,,0,28,,10018
0,1,0,171205_1132,2,19,5,1,19,22,1,.76047033,1,,,,,.98000002,,0,21,,10019
0,1,0,171205_1132,2,19,5,2,3,3,1,.95301872,1,,,,,.5,,1,27,,10003
0,1,0,171205_1132,2,19,5,3,15,2,1,.13938226,1,,,,,.99000001,,1,18,,10015
0,1,0,171205_1132,2,19,6,1,10,23,1,.75170618,1,,,,,.5,,0,24,,10010
0,1,0,171205_1132,2,19,6,2,8,13,3,.50356388,1,,,,,.5,,1,28,,10008
0,1,0,171205_1132,2,19,6,3,5,27,3,.68728852,1,,,,,.82999998,,1,26,,10005
0,1,0,171205_1132,2,20,1,1,4,1,1,.83835572,2,,,,,.30000001,,0,24,,10004
0,1,0,171205_1132,2,20,1,2,9,8,3,.88740885,2,,,,,1,,1,26,,10009
0,1,0,171205_1132,2,20,1,3,11,26,3,.22515951,2,,,,,.95999998,,1,23,,10011
0,1,0,171205_1132,2,20,2,1,6,20,2,.27591267,2,,,,,0,,0,25,,10006
0,1,0,171205_1132,2,20,2,2,14,5,1,.14807311,2,,,,,0,,0,27,,10014
0,1,0,171205_1132,2,20,2,3,2,27,2,.41618261,2,,,,,.75,,0,24,,10002
0,1,0,171205_1132,2,20,3,1,16,5,3,.31805515,2,,,,,0,,1,29,,10016
0,1,0,171205_1132,2,20,3,2,17,1,1,.18431358,2,,,,,.12,,0,23,,10017
0,1,0,171205_1132,2,20,3,3,13,11,3,.91470319,2,,,,,.27000001,,0,24,,10013
0,1,0,171205_1132,2,20,4,1,7,10,2,.75844103,2,,,,,.5,,0,27,,10007
0,1,0,171205_1132,2,20,4,2,12,30,2,.48658016,2,,,,,.5,,1,13,,10012
0,1,0,171205_1132,2,20,4,3,18,19,1,.26430866,2,,,,,.2,,0,26,,10018
0,1,0,171205_1132,2,20,5,1,19,22,1,.76047033,1,,,,,0,,0,27,,10019
0,1,0,171205_1132,2,20,5,2,3,3,1,.95301872,1,,,,,.49000001,,0,25,,10003
0,1,0,171205_1132,2,20,5,3,15,2,1,.13938226,1,,,,,.75,,0,24,,10015
0,1,0,171205_1132,2,20,6,1,10,23,1,.75170618,1,,,,,.5,,0,28,,10010
0,1,0,171205_1132,2,20,6,2,8,13,3,.50356388,1,,,,,.5,,1,29,,10008
0,1,0,171205_1132,2,20,6,3,5,27,3,.68728852,1,,,,,.73000002,,1,27,,10005
0,1,0,171205_1132,2,21,1,1,4,1,1,.83835572,2,,,,,.36000001,,0,19,,10004
0,1,0,171205_1132,2,21,1,2,9,8,3,.88740885,2,,,,,1,,0,28,,10009
0,1,0,171205_1132,2,21,1,3,11,26,3,.22515951,2,,,,,.72000003,,0,18,,10011
0,1,0,171205_1132,2,21,2,1,6,20,2,.27591267,2,,,,,0,,0,19,,10006
0,1,0,171205_1132,2,21,2,2,14,5,1,.14807311,2,,,,,0,,1,24,,10014
0,1,0,171205_1132,2,21,2,3,2,27,2,.41618261,2,,,,,.5,,1,19,,10002
0,1,0,171205_1132,2,21,3,1,16,5,3,.31805515,2,,,,,0,,0,29,,10016
0,1,0,171205_1132,2,21,3,2,17,1,1,.18431358,2,,,,,.1,,0,23,,10017
0,1,0,171205_1132,2,21,3,3,13,11,3,.91470319,2,,,,,.44999999,,0,25,,10013
0,1,0,171205_1132,2,21,4,1,7,10,2,.75844103,2,,,,,.5,,1,24,,10007
0,1,0,171205_1132,2,21,4,2,12,30,2,.48658016,2,,,,,.5,,0,20,,10012
0,1,0,171205_1132,2,21,4,3,18,19,1,.26430866,2,,,,,.2,,1,26,,10018
0,1,0,171205_1132,2,21,5,1,19,22,1,.76047033,1,,,,,.029999999,,1,21,,10019
0,1,0,171205_1132,2,21,5,2,3,3,1,.95301872,1,,,,,.50999999,,0,26,,10003
0,1,0,171205_1132,2,21,5,3,15,2,1,.13938226,1,,,,,.83999997,,1,24,,10015
0,1,0,171205_1132,2,21,6,1,10,23,1,.75170618,1,,,,,.56,,1,26,,10010
0,1,0,171205_1132,2,21,6,2,8,13,3,.50356388,1,,,,,.5,,0,26,,10008
0,1,0,171205_1132,2,21,6,3,5,27,3,.68728852,1,,,,,.75999999,,1,25,,10005
0,1,0,171205_1132,2,22,1,1,4,1,1,.83835572,2,,,,,.41,,0,24,,10004
0,1,0,171205_1132,2,22,1,2,9,8,3,.88740885,2,,,,,1,,0,29,,10009
0,1,0,171205_1132,2,22,1,3,11,26,3,.22515951,2,,,,,.88999999,,1,26,,10011
0,1,0,171205_1132,2,22,2,1,6,20,2,.27591267,2,,,,,0,,1,29,,10006
0,1,0,171205_1132,2,22,2,2,14,5,1,.14807311,2,,,,,0,,0,26,,10014
0,1,0,171205_1132,2,22,2,3,2,27,2,.41618261,2,,,,,.5,,0,17,,10002
0,1,0,171205_1132,2,22,3,1,16,5,3,.31805515,2,,,,,0,,0,29,,10016
0,1,0,171205_1132,2,22,3,2,17,1,1,.18431358,2,,,,,.40000001,,1,20,,10017
0,1,0,171205_1132,2,22,3,3,13,11,3,.91470319,2,,,,,.17,,0,24,,10013
0,1,0,171205_1132,2,22,4,1,7,10,2,.75844103,2,,,,,.5,,0,28,,10007
0,1,0,171205_1132,2,22,4,2,12,30,2,.48658016,2,,,,,.60000002,,1,-8,,10012
0,1,0,171205_1132,2,22,4,3,18,19,1,.26430866,2,,,,,.15000001,,0,22,,10018
0,1,0,171205_1132,2,22,5,1,19,22,1,.76047033,1,,,,,1,,1,26,,10019
0,1,0,171205_1132,2,22,5,2,3,3,1,.95301872,1,,,,,.50999999,,1,26,,10003
0,1,0,171205_1132,2,22,5,3,15,2,1,.13938226,1,,,,,.81999999,,1,22,,10015
0,1,0,171205_1132,2,22,6,1,10,23,1,.75170618,1,,,,,.49000001,,0,22,,10010
0,1,0,171205_1132,2,22,6,2,8,13,3,.50356388,1,,,,,.5,,0,28,,10008
0,1,0,171205_1132,2,22,6,3,5,27,3,.68728852,1,,,,,.56,,0,21,,10005
0,1,0,171205_1132,2,23,1,1,4,1,1,.83835572,2,,,,,.20999999,,1,17,,10004
0,1,0,171205_1132,2,23,1,2,9,8,3,.88740885,2,,,,,1,,1,28,,10009
0,1,0,171205_1132,2,23,1,3,11,26,3,.22515951,2,,,,,.61000001,,0,24,,10011
0,1,0,171205_1132,2,23,2,1,6,20,2,.27591267,2,,,,,0,,1,29,,10006
0,1,0,171205_1132,2,23,2,2,14,5,1,.14807311,2,,,,,0,,0,20,,10014
0,1,0,171205_1132,2,23,2,3,2,27,2,.41618261,2,,,,,.5,,0,27,,10002
0,1,0,171205_1132,2,23,3,1,16,5,3,.31805515,2,,,,,0,,0,27,,10016
0,1,0,171205_1132,2,23,3,2,17,1,1,.18431358,2,,,,,0,,0,27,,10017
0,1,0,171205_1132,2,23,3,3,13,11,3,.91470319,2,,,,,.31,,0,23,,10013
0,1,0,171205_1132,2,23,4,1,7,10,2,.75844103,2,,,,,.5,,1,27,,10007
0,1,0,171205_1132,2,23,4,2,12,30,2,.48658016,2,,,,,.40000001,,0,23,,10012
0,1,0,171205_1132,2,23,4,3,18,19,1,.26430866,2,,,,,.15000001,,0,24,,10018
0,1,0,171205_1132,2,23,5,1,19,22,1,.76047033,1,,,,,0,,1,27,,10019
0,1,0,171205_1132,2,23,5,2,3,3,1,.95301872,1,,,,,.5,,1,29,,10003
0,1,0,171205_1132,2,23,5,3,15,2,1,.13938226,1,,,,,.79000002,,1,26,,10015
0,1,0,171205_1132,2,23,6,1,10,23,1,.75170618,1,,,,,.56,,1,24,,10010
0,1,0,171205_1132,2,23,6,2,8,13,3,.50356388,1,,,,,.5,,0,27,,10008
0,1,0,171205_1132,2,23,6,3,5,27,3,.68728852,1,,,,,.69999999,,1,24,,10005
0,1,0,171205_1132,2,24,1,1,4,1,1,.83835572,2,,,,,.43000001,,0,25,,10004
0,1,0,171205_1132,2,24,1,2,9,8,3,.88740885,2,,,,,1,,0,24,,10009
0,1,0,171205_1132,2,24,1,3,11,26,3,.22515951,2,,,,,.69999999,,0,19,,10011
0,1,0,171205_1132,2,24,2,1,6,20,2,.27591267,2,,,,,0,,0,29,,10006
0,1,0,171205_1132,2,24,2,2,14,5,1,.14807311,2,,,,,0,,0,28,,10014
0,1,0,171205_1132,2,24,2,3,2,27,2,.41618261,2,,,,,.75,,1,26,,10002
0,1,0,171205_1132,2,24,3,1,16,5,3,.31805515,2,,,,,0,,0,29,,10016
0,1,0,171205_1132,2,24,3,2,17,1,1,.18431358,2,,,,,.69999999,,1,24,,10017
0,1,0,171205_1132,2,24,3,3,13,11,3,.91470319,2,,,,,.47999999,,0,26,,10013
0,1,0,171205_1132,2,24,4,1,7,10,2,.75844103,2,,,,,.40000001,,0,16,,10007
0,1,0,171205_1132,2,24,4,2,12,30,2,.48658016,2,,,,,.5,,0,24,,10012
0,1,0,171205_1132,2,24,4,3,18,19,1,.26430866,2,,,,,.1,,0,27,,10018
0,1,0,171205_1132,2,24,5,1,19,22,1,.76047033,1,,,,,.25,,1,24,,10019
0,1,0,171205_1132,2,24,5,2,3,3,1,.95301872,1,,,,,.60000002,,1,27,,10003
0,1,0,171205_1132,2,24,5,3,15,2,1,.13938226,1,,,,,.95999998,,1,26,,10015
0,1,0,171205_1132,2,24,6,1,10,23,1,.75170618,1,,,,,.60000002,,1,28,,10010
0,1,0,171205_1132,2,24,6,2,8,13,3,.50356388,1,,,,,.5,,1,27,,10008
0,1,0,171205_1132,2,24,6,3,5,27,3,.68728852,1,,,,,.67000002,,1,25,,10005
0,1,0,171205_1132,2,25,1,1,4,1,1,.83835572,2,,,,,.34999999,,1,28,,10004
0,1,0,171205_1132,2,25,1,2,9,8,3,.88740885,2,,,,,.5,,0,17,,10009
0,1,0,171205_1132,2,25,1,3,11,26,3,.22515951,2,,,,,.66000003,,1,19,,10011
0,1,0,171205_1132,2,25,2,1,6,20,2,.27591267,2,,,,,0,,0,30,,10006
0,1,0,171205_1132,2,25,2,2,14,5,1,.14807311,2,,,,,0,,0,26,,10014
0,1,0,171205_1132,2,25,2,3,2,27,2,.41618261,2,,,,,.5,,1,26,,10002
0,1,0,171205_1132,2,25,3,1,16,5,3,.31805515,2,,,,,0,,1,29,,10016
0,1,0,171205_1132,2,25,3,2,17,1,1,.18431358,2,,,,,.0099999998,,0,26,,10017
0,1,0,171205_1132,2,25,3,3,13,11,3,.91470319,2,,,,,.77999997,,1,26,,10013
0,1,0,171205_1132,2,25,4,1,7,10,2,.75844103,2,,,,,.40000001,,0,27,,10007
0,1,0,171205_1132,2,25,4,2,12,30,2,.48658016,2,,,,,.5,,0,18,,10012
0,1,0,171205_1132,2,25,4,3,18,19,1,.26430866,2,,,,,.079999998,,0,20,,10018
0,1,0,171205_1132,2,25,5,1,19,22,1,.76047033,1,,,,,.5,,1,26,,10019
0,1,0,171205_1132,2,25,5,2,3,3,1,.95301872,1,,,,,.5,,1,29,,10003
0,1,0,171205_1132,2,25,5,3,15,2,1,.13938226,1,,,,,.63,,0,21,,10015
0,1,0,171205_1132,2,25,6,1,10,23,1,.75170618,1,,,,,.68000001,,1,24,,10010
0,1,0,171205_1132,2,25,6,2,8,13,3,.50356388,1,,,,,.5,,1,18,,10008
0,1,0,171205_1132,2,25,6,3,5,27,3,.68728852,1,,,,,.56,,0,28,,10005
0,1,0,171205_1132,2,26,1,1,4,1,1,.83835572,2,,,,,.46000001,,0,17,,10004
0,1,0,171205_1132,2,26,1,2,9,8,3,.88740885,2,,,,,1,,1,29,,10009
0,1,0,171205_1132,2,26,1,3,11,26,3,.22515951,2,,,,,.62,,0,21,,10011
0,1,0,171205_1132,2,26,2,1,6,20,2,.27591267,2,,,,,0,,0,26,,10006
0,1,0,171205_1132,2,26,2,2,14,5,1,.14807311,2,,,,,0,,0,26,,10014
0,1,0,171205_1132,2,26,2,3,2,27,2,.41618261,2,,,,,.75,,0,28,,10002
0,1,0,171205_1132,2,26,3,1,16,5,3,.31805515,2,,,,,0,,1,26,,10016
0,1,0,171205_1132,2,26,3,2,17,1,1,.18431358,2,,,,,.039999999,,0,17,,10017
0,1,0,171205_1132,2,26,3,3,13,11,3,.91470319,2,,,,,.61000001,,1,26,,10013
0,1,0,171205_1132,2,26,4,1,7,10,2,.75844103,2,,,,,.40000001,,0,24,,10007
0,1,0,171205_1132,2,26,4,2,12,30,2,.48658016,2,,,,,.60000002,,1,21,,10012
0,1,0,171205_1132,2,26,4,3,18,19,1,.26430866,2,,,,,.1,,1,25,,10018
0,1,0,171205_1132,2,26,5,1,19,22,1,.76047033,1,,,,,.75,,1,26,,10019
0,1,0,171205_1132,2,26,5,2,3,3,1,.95301872,1,,,,,.60000002,,1,29,,10003
0,1,0,171205_1132,2,26,5,3,15,2,1,.13938226,1,,,,,.77999997,,1,26,,10015
0,1,0,171205_1132,2,26,6,1,10,23,1,.75170618,1,,,,,.69999999,,1,25,,10010
0,1,0,171205_1132,2,26,6,2,8,13,3,.50356388,1,,,,,.5,,1,27,,10008
0,1,0,171205_1132,2,26,6,3,5,27,3,.68728852,1,,,,,.73000002,,1,21,,10005
0,1,0,171205_1132,2,27,1,1,4,1,1,.83835572,2,,,,,.41,,0,25,,10004
0,1,0,171205_1132,2,27,1,2,9,8,3,.88740885,2,,,,,.5,,1,27,,10009
0,1,0,171205_1132,2,27,1,3,11,26,3,.22515951,2,,,,,.75999999,,0,21,,10011
0,1,0,171205_1132,2,27,2,1,6,20,2,.27591267,2,,,,,0,,0,26,,10006
0,1,0,171205_1132,2,27,2,2,14,5,1,.14807311,2,,,,,0,,0,26,,10014
0,1,0,171205_1132,2,27,2,3,2,27,2,.41618261,2,,,,,.5,,0,28,,10002
0,1,0,171205_1132,2,27,3,1,16,5,3,.31805515,2,,,,,0,,0,30,,10016
0,1,0,171205_1132,2,27,3,2,17,1,1,.18431358,2,,,,,.87,,1,15,,10017
0,1,0,171205_1132,2,27,3,3,13,11,3,.91470319,2,,,,,.56,,0,16,,10013
0,1,0,171205_1132,2,27,4,1,7,10,2,.75844103,2,,,,,.30000001,,0,28,,10007
0,1,0,171205_1132,2,27,4,2,12,30,2,.48658016,2,,,,,.30000001,,0,16,,10012
0,1,0,171205_1132,2,27,4,3,18,19,1,.26430866,2,,,,,.1,,1,21,,10018
0,1,0,171205_1132,2,27,5,1,19,22,1,.76047033,1,,,,,1,,1,25,,10019
0,1,0,171205_1132,2,27,5,2,3,3,1,.95301872,1,,,,,.1,,1,27,,10003
0,1,0,171205_1132,2,27,5,3,15,2,1,.13938226,1,,,,,.20999999,,0,20,,10015
0,1,0,171205_1132,2,27,6,1,10,23,1,.75170618,1,,,,,.70999998,,1,21,,10010
0,1,0,171205_1132,2,27,6,2,8,13,3,.50356388,1,,,,,.5,,0,26,,10008
0,1,0,171205_1132,2,27,6,3,5,27,3,.68728852,1,,,,,.70999998,,1,26,,10005
0,1,0,171205_1132,2,28,1,1,4,1,1,.83835572,2,,,,,.33000001,,1,15,,10004
0,1,0,171205_1132,2,28,1,2,9,8,3,.88740885,2,,,,,.5,,1,26,,10009
0,1,0,171205_1132,2,28,1,3,11,26,3,.22515951,2,,,,,.58999997,,0,20,,10011
0,1,0,171205_1132,2,28,2,1,6,20,2,.27591267,2,,,,,0,,1,17,,10006
0,1,0,171205_1132,2,28,2,2,14,5,1,.14807311,2,,,,,0,,0,25,,10014
